corp_code,corp_name,ticker,market,is_listed,bizr_no,jurir_no,corp_cls,extracted_at
01042359,지엘팜텍,204840,KOSDAQ,True,1078825483,1101115478626,K,2026-03-14
01042429,넥써쓰,205500,KOSDAQ,True,1078827934,1101115501302,K,2026-03-14
01042650,큐리언트,115180,KOSDAQ,True,2098147197,1101113926875,K,2026-03-14
01042711,글로벌텍스프리,204620,KOSDAQ,True,1048656135,1101115480233,K,2026-03-14
01042775,HL만도,204320,KOSPI,True,1258625094,1313110140776,Y,2026-03-14
01042979,휴마시스,205470,KOSDAQ,True,1078827778,1101115503308,K,2026-03-14
01043853,베노티앤알,206400,KOSDAQ,True,1078829363,1101115518084,K,2026-03-14
01043871,케이티비기업인수목적1호,204650,,False,1078826589,1101115490472,E,2026-03-14
01046179,골든브릿지제2호기업인수목적,206660,,False,1108614294,1101115527811,E,2026-03-14
01046203,스튜디오산타클로스,204630,KOSDAQ,True,1078826110,1101115488493,K,2026-03-14
01046391,싸이토젠,217330,KOSDAQ,True,1298644021,1311110251395,K,2026-03-14
01046708,바디텍메드,206640,KOSDAQ,True,1078830220,1101115527168,K,2026-03-14
01047169,지란지교시큐리티,208350,KOSDAQ,True,1078831670,1101115527019,K,2026-03-14
01047415,정다운,208140,KOSDAQ,True,1078831874,1101115542497,K,2026-03-14
01047451,셀바스헬스케어,208370,KOSDAQ,True,1078831025,1101115530111,K,2026-03-14
01047567,엔에이치에스엘기업인수목적,207720,,False,1078830953,1101115534204,E,2026-03-14
01047707,포톤,208710,KOSDAQ,True,1078832553,1101115546217,K,2026-03-14
01047716,하나머스트3호기업인수목적,208870,,False,1078831952,1101115542702,E,2026-03-14
01047840,미스터블루,207760,KOSDAQ,True,1078830967,1101115535038,K,2026-03-14
01047929,에스케이제1호기업인수목적,207930,,False,1078830370,1101115528471,E,2026-03-14
01049167,롤링스톤,214610,KOSDAQ,True,3178112475,1501110123252,K,2026-03-14
01049422,썸에이지,208640,KOSDAQ,True,2618119952,1101115545962,K,2026-03-14
01050738,솔트룩스,304100,KOSDAQ,True,1028113061,1101110301632,K,2026-03-14
01051065,엔비티,236810,KOSDAQ,True,2118883652,1101114962042,K,2026-03-14
01051092,피씨엘,241820,KOSDAQ,True,1388145543,1352110022823,K,2026-03-14
01051339,한국비엔씨,226610,,False,1248658215,1348110143438,E,2026-03-14
01051472,젠큐릭스,229000,KOSDAQ,True,2068657589,1101114690768,K,2026-03-14
01053540,퓨쳐켐,220100,KOSDAQ,True,1218146715,1246110260311,K,2026-03-14
01055317,비엔디생활건강,215050,,False,2158763345,1101114768440,E,2026-03-14
01058101,라파스,214260,KOSDAQ,True,1058690704,1101113430040,K,2026-03-14
01059605,디와이파워,210540,KOSPI,True,6098622391,1942110234534,Y,2026-03-14
01060735,로지스몬,223220,KONEX,True,2308101555,1101115206283,N,2026-03-14
01060744,한솔제지,213500,KOSPI,True,1048658322,1101115604700,Y,2026-03-14
01060814,삼양패키징,272550,KOSPI,True,1018693655,1101115554418,Y,2026-03-14
01061327,클래시스,214150,KOSDAQ,True,1078839288,1101115618355,K,2026-03-14
01061497,FSN,214270,KOSDAQ,True,2208895545,1101115617076,K,2026-03-14
01061558,덕산네오룩스,213420,KOSDAQ,True,3128674729,1615110176036,K,2026-03-14
01062177,제놀루션,225220,KOSDAQ,True,2158682253,1101113403972,K,2026-03-14
01062867,디알텍,214680,KOSDAQ,True,1078840539,1101115633585,K,2026-03-14
01063237,플럼라인생명과학,222670,KONEX,True,2648127107,1101115304897,N,2026-03-14
01063556,질경이,233990,KONEX,True,2648115047,1101115093862,N,2026-03-14
01063884,솔디펜스,215090,KOSDAQ,True,1078841260,1101115642726,K,2026-03-14
01063954,수젠텍,253840,KOSDAQ,True,3148630542,1601110312126,K,2026-03-14
01063963,유쎌,252370,,False,4038151139,2149110029209,E,2026-03-14
01063990,로보로보,215100,KOSDAQ,True,1078841033,1101115638741,K,2026-03-14
01064069,토박스코리아,215480,KOSDAQ,True,1968100028,1101115648518,K,2026-03-14
01064315,대우기업인수목적3호,215580,,False,4128600022,1101115652478,E,2026-03-14
01065013,우정바이오,215380,KOSDAQ,True,8108600018,1101115649938,K,2026-03-14
01065536,미래에셋제3호기업인수목적,215750,,False,3108600013,1101115655448,E,2026-03-14
01065679,이노인스트루먼트,215790,KOSDAQ,True,4478700025,1101115658640,K,2026-03-14
01065785,노브메타파마,229500,KONEX,True,1208761016,1101114465111,N,2026-03-14
01066030,드림티엔터테인먼트,220110,,False,2208784793,1101114146745,E,2026-03-14
01066058,파마리서치바이오,217950,KONEX,True,1298638951,1311110242344,N,2026-03-14
01067242,비엘사이언스,228180,,False,2208785225,1101114150457,E,2026-03-14
01067516,골프존,215000,KOSDAQ,True,1228700053,1601110393069,K,2026-03-14
01067808,넵튠,217270,KOSDAQ,True,8068800032,1101115671171,K,2026-03-14
01068348,러셀,217500,KOSDAQ,True,1668100027,1101115677864,K,2026-03-14
01068658,선샤인푸드,217620,KOSDAQ,True,8968100036,1101115680643,K,2026-03-14
01068737,에이치피오,357230,KOSDAQ,True,1058770267,1101114838516,K,2026-03-14
01069736,한독크린텍,256150,KOSDAQ,True,3058166527,1601110165806,K,2026-03-14
01070149,올리패스,244460,KOSDAQ,True,1138609261,1101113562570,K,2026-03-14
01070857,켐온,217600,,False,3338600035,1101115678846,E,2026-03-14
01071041,CJ 바이오사이언스,311690,KOSDAQ,True,1198623145,1101114222503,K,2026-03-14
01071944,미래생명자원,218150,KOSDAQ,True,4928800056,1101115687615,K,2026-03-14
01072518,디피코,163430,,False,1348140167,1350110081948,E,2026-03-14
01072660,엔에이치기업인수목적7호,217810,,False,1398600068,1101115686641,E,2026-03-14
01073261,동방메디컬,240550,KOSDAQ,True,3138132635,1645110024117,K,2026-03-14
01073678,얼라인드,238120,KOSDAQ,True,1388149267,1341110170980,K,2026-03-14
01074862,메가스터디교육,215200,KOSDAQ,True,7808700034,1101115685966,K,2026-03-14
01075047,키움제3호기업인수목적,218710,,False,8498700032,1101115695452,E,2026-03-14
01075126,사토시홀딩스,223310,KOSDAQ,True,1138645520,1101114519281,K,2026-03-14
01076550,주노콜렉션,221670,,False,1288639980,2850110160767,E,2026-03-14
01077577,우리산업,215360,KOSDAQ,True,4168602172,1345110257251,K,2026-03-14
01078178,RFHIC,218410,KOSDAQ,True,6938100117,1101115695337,K,2026-03-14
01080252,넥스틴,348210,KOSDAQ,True,1268632036,1344110044981,K,2026-03-14
01080410,골든브릿지제3호기업인수목적,219580,,False,1478100050,1101115707455,E,2026-03-14
01080687,아우딘퓨쳐스,227610,KOSDAQ,True,2208602474,1101112131821,K,2026-03-14
01082348,오스테오닉,226400,KOSDAQ,True,1138657540,1101114816570,K,2026-03-14
01082418,SAMG엔터,419530,KOSDAQ,True,2148664290,1101112034562,K,2026-03-14
01084294,오토앤,353590,KOSDAQ,True,1388172768,1352110032202,K,2026-03-14
01084364,다산디엠씨,208860,KOSDAQ,True,2138636108,1101111574709,K,2026-03-14
01085026,유진테크놀로지,240600,KOSDAQ,True,3178118936,1501110137013,K,2026-03-14
01085187,씨알푸드,236030,KONEX,True,3048119657,1512110018814,N,2026-03-14
01085442,오건에코텍,212310,KONEX,True,2128177552,1101113559238,N,2026-03-14
01086812,케미메디,205290,,False,4038150862,2149110029051,E,2026-03-14
01087079,한화에이스기업인수목적2호,219860,,False,8668800112,1101115717446,E,2026-03-14
01088458,극동자동화,272420,,False,6208105322,1812110015913,E,2026-03-14
01089350,켐트로스,220260,KOSDAQ,True,8388800039,1101115723120,K,2026-03-14
01089378,디와이디,219550,KOSDAQ,True,5958100040,1101115703594,K,2026-03-14
01089387,유안타제2호기업인수목적,219960,,False,7238700026,1101115717636,E,2026-03-14
01089828,유진기업인수목적3호,221200,,False,3108132145,1101115727156,E,2026-03-14
01089855,맘스터치앤컴퍼니,220630,,False,6768600102,1101115727396,E,2026-03-14
01089961,케이비드림투게더제3호기업인수목적,221950,,False,4718700125,1101115732486,E,2026-03-14
01090301,케이비제8호기업인수목적,222390,,False,7508700066,1101115736602,E,2026-03-14
01090471,씨아이에스,222080,KOSDAQ,True,1878600067,1101115731032,K,2026-03-14
01090921,케이엠제약,237720,,False,1088129222,1101112201799,E,2026-03-14
01091054,쎄노텍,222420,KOSDAQ,True,6768600117,1101115733509,K,2026-03-14
01091382,세토피아,222810,KOSDAQ,True,3278600082,1101115745520,K,2026-03-14
01091391,교보5호기업인수목적,223040,,False,5438800126,1101115749895,E,2026-03-14
01093007,LS에코에너지,229640,KOSPI,True,8268600105,1341110411706,Y,2026-03-14
01094565,이베스트기업인수목적3호,225440,,False,4988700120,1101115769190,E,2026-03-14
01095397,줌인터넷,229480,,False,1208740888,1101114113273,E,2026-03-14
01095704,케이엠제약,225430,KOSDAQ,True,4208600149,1101115779909,K,2026-03-14
01095722,심텍,222800,KOSDAQ,True,1338800123,1501110205802,K,2026-03-14
01095892,태경피엔에스,235090,,False,2068672538,1101115021326,E,2026-03-14
01096341,넥슨게임즈,225570,KOSDAQ,True,1868600123,1101115781277,K,2026-03-14
01097906,케이에이치건설,226360,,False,4248100184,1101115794494,E,2026-03-14
01098792,본느,226340,KOSDAQ,True,5298600091,1101115794478,K,2026-03-14
01099667,에스디생명공학,217480,KOSDAQ,True,2118818506,1101113971466,K,2026-03-14
01099861,에이텍모빌리티,224110,KOSDAQ,True,6988800163,1311110416816,K,2026-03-14
01101041,패션플랫폼,225590,KOSDAQ,True,2328103753,1101115782473,K,2026-03-14
01101722,시스네오텍,226440,,False,5688800222,1101115796789,E,2026-03-14
01102095,쿠첸,225650,,False,8028800229,1101115799816,E,2026-03-14
01102800,키움제4호기업인수목적,226850,,False,6038800210,1101115806166,E,2026-03-14
01105153,두산로보틱스,454910,KOSPI,True,2578800128,1101115798272,Y,2026-03-14
01105621,엔투텍,227950,KOSDAQ,True,7598800172,1101115829407,K,2026-03-14
01107665,크리스탈신소재,900250,KOSDAQ,True,BS266537,,K,2026-03-14
01108099,현대코퍼레이션홀딩스,227840,KOSPI,True,8138800272,1101115851559,Y,2026-03-14
01108248,지노믹트리,228760,KOSDAQ,True,3148136987,1601110105498,K,2026-03-14
01108442,에치에프알,230240,KOSDAQ,True,2098700272,1101115855973,K,2026-03-14
01109070,비피도,238200,KOSDAQ,True,1198132746,1101111787378,K,2026-03-14
01109122,에스엘테라퓨틱스,258540,,False,1078754996,1101114643626,E,2026-03-14
01109186,동부제4호기업인수목적,230490,,False,3768700266,1101115863405,E,2026-03-14
01109539,와이씨,232140,KOSDAQ,True,2838600313,1101115869346,K,2026-03-14
01109690,도부,227420,KONEX,True,1208711670,1101113623348,N,2026-03-14
01109715,DSC인베스트먼트,241520,KOSDAQ,True,2208831804,1101114778267,K,2026-03-14
01109937,티앤알바이오팹,246710,KOSDAQ,True,1408173187,1355110249041,K,2026-03-14
01109955,링크제니시스,219420,KOSDAQ,True,1198170245,1101112914459,K,2026-03-14
01110058,바이오인프라,199730,KOSDAQ,True,1358191937,1358110139949,K,2026-03-14
01110076,비유테크놀러지,230980,KOSDAQ,True,7218600251,1101115868041,K,2026-03-14
01110182,SCL사이언스,246960,KOSDAQ,True,1078734817,1101114327915,K,2026-03-14
01110474,에스씨엠생명과학,298060,KOSDAQ,True,1218634816,1201110715352,K,2026-03-14
01110678,유틸렉스,263050,KOSDAQ,True,8638600031,2850110287959,K,2026-03-14
01111020,케이비제9호기업인수목적,232270,,False,7938600294,1101115871515,E,2026-03-14
01111057,에스지에이시스템즈,232290,,False,2208721783,1101113365643,E,2026-03-14
01111570,에스케이제3호기업인수목적,232330,,False,1138800264,1101115874072,E,2026-03-14
01111765,에스엠로보틱스,252940,,False,1428137509,1345110171542,E,2026-03-14
01112700,에스엘에스바이오,246250,KOSDAQ,True,2208741848,1101113602524,K,2026-03-14
01112889,피엔에이치테크,239890,KOSDAQ,True,1298636614,1311110237931,K,2026-03-14
01113277,인프라웨어테크놀러지,247300,,False,1098608147,1101113676404,E,2026-03-14
01113499,아이티센피엔에스,232830,KOSDAQ,True,1208775882,1101114736520,K,2026-03-14
01113718,올릭스,226950,KOSDAQ,True,1248690516,1358110177957,K,2026-03-14
01113754,티이엠씨씨엔에스,241790,KOSDAQ,True,1198653348,1101114809963,K,2026-03-14
01113781,영현무역,242850,,False,1138158544,1101111869043,E,2026-03-14
01113949,퓨전,195440,,False,1078601532,1101112252289,E,2026-03-14
01114559,씨엔티드림,286000,,False,3148622358,1601110294176,E,2026-03-14
01114586,셀레믹스,331920,KOSDAQ,True,1198635850,1101114481282,K,2026-03-14
01115044,안지오랩,251280,KONEX,True,3148126271,1601110082795,N,2026-03-14
01115257,시냅스엠,246830,,False,2208723442,1101113389586,E,2026-03-14
01116265,카티스,140430,KOSDAQ,True,2018195832,1101113388025,K,2026-03-14
01116274,엠앤씨생명과학,225860,,False,1298670403,1311110300960,E,2026-03-14
01116344,이비테크,208850,KONEX,True,3148137268,1601110106727,N,2026-03-14
01116380,씨앤에스링크,245450,KONEX,True,2148668113,1101112072869,N,2026-03-14
01116502,아티스트컴퍼니,321820,KOSDAQ,True,1148682149,1101114391837,K,2026-03-14
01117103,하이에이아이1호기업인수목적,235010,,False,2898100257,1101115907956,E,2026-03-14
01117246,EMB,278990,KONEX,True,1238639097,1341110364153,N,2026-03-14
01117413,바이오다인,314930,KOSDAQ,True,2148639452,1101111786057,K,2026-03-14
01117422,나눔테크,244880,KONEX,True,4108198020,2001110214745,N,2026-03-14
01117495,에스와이제이,251540,,False,1228638794,1201110703597,E,2026-03-14
01117592,인터코스,240340,,False,1318665790,1201110729155,E,2026-03-14
01117918,셀젠텍,258250,,False,4098172807,2001110168265,E,2026-03-14
01118139,타스컴,336040,KONEX,True,2648131241,1101115361566,N,2026-03-14
01118281,피플바이오,304840,KOSDAQ,True,2148718925,1101112606171,K,2026-03-14
01118643,로보쓰리에이아이,238500,KONEX,True,2068184723,1101112858483,N,2026-03-14
01119217,본느,242420,,False,1298630793,1311110227057,E,2026-03-14
01119387,이에스산업,241510,,False,3128632622,1648110062541,E,2026-03-14
01119651,엘리비젼,276240,KONEX,True,1218165390,1201110336596,N,2026-03-14
01124653,슈프리마,236200,KOSDAQ,True,4318700369,1311110433589,K,2026-03-14
01124680,보라티알,250000,KOSDAQ,True,4958800211,1101115879030,K,2026-03-14
01128613,화승엔터프라이즈,241590,KOSPI,True,6858100299,1101115891943,Y,2026-03-14
01128622,이스트에이드,239340,KOSDAQ,True,5988700226,1101115970961,K,2026-03-14
01130849,파라택시스이더리움,290560,KOSDAQ,True,1388125547,1341110125604,K,2026-03-14
01130885,바이오인프라생명과학,266470,KONEX,True,1218142247,1246110241808,N,2026-03-14
01130937,한국제4호기업인수목적,240540,,False,7148100317,1101115995563,E,2026-03-14
01133217,카카오뱅크,323410,KOSPI,True,3758800197,1311110435767,Y,2026-03-14
01134216,트루엔,417790,KOSDAQ,True,1088169506,1101113161306,K,2026-03-14
01135057,녹십자웰빙,234690,KOSDAQ,True,1358172584,1345110083218,K,2026-03-14
01135084,에스와이스틸텍,365330,KOSDAQ,True,5728700151,1511110053458,K,2026-03-14
01135640,이삭엔지니어링,351330,KOSDAQ,True,1138610021,1101113569865,K,2026-03-14
01135941,원익IPS,240810,KOSDAQ,True,6958100374,1313110163174,K,2026-03-14
01136001,나노실리칸첨단소재,286750,KOSDAQ,True,1358191640,1358110139600,K,2026-03-14
01136348,나무기술,242040,KOSDAQ,True,6388100309,1101116016673,K,2026-03-14
01136977,마녀공장,439090,KOSDAQ,True,1088600365,1101114810308,K,2026-03-14
01137295,프리시젼바이오,335810,KOSDAQ,True,3148608943,1601110265995,K,2026-03-14
01137383,카카오게임즈,293490,KOSDAQ,True,1448118454,1311110351682,K,2026-03-14
01137860,위너스,479960,KOSDAQ,True,1328154141,1152110049566,K,2026-03-14
01137897,에스지에이클라우드서비스,224880,,False,1388163842,1353110014761,E,2026-03-14
01137903,디케이티,290550,KOSDAQ,True,1228624946,1201110615990,K,2026-03-14
01138364,더핑크퐁컴퍼니,403850,KOSDAQ,True,2148859980,1101114357110,K,2026-03-14
01138595,뱅크웨어글로벌,199480,KOSDAQ,True,1068672164,1101115141877,K,2026-03-14
01138993,원바이오젠,278380,,False,5138141995,1760110047149,E,2026-03-14
01139035,티에스아이,277880,KOSDAQ,True,1258196518,1313110109110,K,2026-03-14
01139266,로스웰,900260,KOSDAQ,True,2034342,,K,2026-03-14
01139497,에스제이켐,217910,KONEX,True,3078120911,1647110011772,N,2026-03-14
01139965,스튜디오미르,408900,KOSDAQ,True,1198634716,1101114460046,K,2026-03-14
01140837,이지트로닉스,377330,KOSDAQ,True,1428117139,1345110132792,K,2026-03-14
01141599,차백신연구소,261780,KOSDAQ,True,2098125738,1101111992670,K,2026-03-14
01141942,액트로,290740,KOSDAQ,True,1388178118,1352110033862,K,2026-03-14
01142075,핑거,163730,KOSDAQ,True,1208615854,1101112139776,K,2026-03-14
01142260,에스엠씨지,460870,KOSDAQ,True,1268135848,1342110027733,K,2026-03-14
01142400,이루다,164060,,False,1238607799,1351110082291,E,2026-03-14
01144028,씨티케이,260930,KOSDAQ,True,2148681682,1101112233560,K,2026-03-14
01144569,피엔티엠에스,257370,KOSDAQ,True,5148142148,1701110207177,K,2026-03-14
01146220,팸텍,271830,KOSDAQ,True,1248635639,1348110110148,K,2026-03-14
01146822,아이퀘스트,262840,KOSDAQ,True,1018142433,1101111346439,K,2026-03-14
01147487,뷰티스킨,406820,KOSDAQ,True,1378615890,1201110590960,K,2026-03-14
01148909,휴럼,284420,,False,1088172108,1101113295022,E,2026-03-14
01150515,대명에너지,389260,KOSDAQ,True,1298136429,1311110051935,K,2026-03-14
01152470,펄어비스,263750,KOSDAQ,True,1388162479,1341110195582,K,2026-03-14
01152586,유일로보틱스,388720,KOSDAQ,True,1218613562,1201110592130,K,2026-03-14
01153105,비비씨,318410,KOSDAQ,True,3148198760,1601110243678,K,2026-03-14
01153293,제이엘케이,322510,KOSDAQ,True,2648129857,1101115340065,K,2026-03-14
01156795,프로젠,296160,KONEX,True,1358128583,1345110030227,N,2026-03-14
01157235,아스타,246720,KOSDAQ,True,1298193717,1311110157098,K,2026-03-14
01157846,바이오포트,188040,KOSDAQ,True,6068189006,1801110500991,K,2026-03-14
01158553,켄코아에어로스페이스,274090,KOSDAQ,True,6138169798,1954110024732,K,2026-03-14
01158632,진코스텍,250030,KONEX,True,1348668063,1314110243742,N,2026-03-14
01159233,솔루엠,248070,KOSPI,True,4908100105,1358110272682,Y,2026-03-14
01159853,휴온스,243070,KOSDAQ,True,8638700270,1311110446029,K,2026-03-14
01160363,에코프로비엠,247540,KOSDAQ,True,6388600376,1501110219184,K,2026-03-14
01160512,헝셩그룹,900270,KOSDAQ,True,530657,0000000000000,K,2026-03-14
01160974,바이오에프디엔씨,251120,KOSDAQ,True,1318194024,1201110388092,K,2026-03-14
01161432,레이저옵텍,199550,KOSDAQ,True,2098126339,1101112035552,K,2026-03-14
01163050,다이오진,271850,,False,1138631424,1101114141604,E,2026-03-14
01165155,모비스,250060,KOSDAQ,True,7158700423,1101116108587,K,2026-03-14
01165739,잉글우드랩,950140,KOSDAQ,True,0101038103,,K,2026-03-14
01166109,예선테크,250930,KOSDAQ,True,5698800415,1101116122470,K,2026-03-14
01167056,샘표식품,248170,KOSPI,True,4468700473,1101116110045,Y,2026-03-14
01168143,케이만금세기차륜집단유한공사,900280,,False,42590,,E,2026-03-14
01168383,일동제약,249420,KOSPI,True,8038800431,1101116139277,Y,2026-03-14
01168684,스튜디오드래곤,253450,KOSDAQ,True,7478100388,1101116052164,K,2026-03-14
01169267,세화피앤씨,252500,KOSDAQ,True,8698700472,1101116153095,K,2026-03-14
01169434,오가닉티코스메틱,900300,KOSDAQ,True,42651,,K,2026-03-14
01169498,젬,248020,,False,1208743997,1101114160779,E,2026-03-14
01170865,네오셈,253590,KOSDAQ,True,1418600436,1101116168614,K,2026-03-14
01170962,GRT,900290,KOSDAQ,True,1798794,,K,2026-03-14
01174038,자비스,254120,KOSDAQ,True,5108700492,1101116178564,K,2026-03-14
01175499,위니아에이드,377460,KOSDAQ,True,4108707666,2001110418983,K,2026-03-14
01179608,포인트엔지니어링,256630,KOSDAQ,True,5738700509,1101116201737,K,2026-03-14
01179617,한국비엔씨,256840,KOSDAQ,True,4048600676,1101116202305,K,2026-03-14
01179839,신한제3호기업인수목적,257730,,False,2508700606,1101116209103,E,2026-03-14
01179866,에스지헬스케어,398120,KOSDAQ,True,1378196388,1244110097700,K,2026-03-14
01180118,코람코더원리츠,417310,KOSPI,True,6928800184,1101115837294,Y,2026-03-14
01181515,엘앤씨바이오,290650,KOSDAQ,True,1298664008,1311110288992,K,2026-03-14
01181807,형지글로벌,308100,KOSDAQ,True,4128600376,1101116136877,K,2026-03-14
01181940,아이엘사이언스,122050,,False,1298628128,1311110221637,E,2026-03-14
01182240,배럴,267790,KOSDAQ,True,1058739951,1101114256924,K,2026-03-14
01182259,알피바이오,314140,KOSDAQ,True,6208600448,1101116142668,K,2026-03-14
01182408,소프트캠프,258790,KOSDAQ,True,3468800563,1101116219037,K,2026-03-14
01182444,셀리버리,268600,,False,6178616037,1801110902791,E,2026-03-14
01182550,EDGC,245620,KOSDAQ,True,1318648582,1201110658289,K,2026-03-14
01182578,DH오토리드,290120,KOSDAQ,True,7458600413,2101110118854,K,2026-03-14
01183407,이십일스토어,270020,,False,2248154625,1412110061047,E,2026-03-14
01185566,휴엠앤씨,263920,KOSDAQ,True,1378146699,1201110290289,K,2026-03-14
01185867,퓨쳐메디신,341170,KONEX,True,1538800092,1101115742831,N,2026-03-14
01186404,디앤씨미디어,263720,KOSDAQ,True,1058767194,1101114767153,K,2026-03-14
01186671,바이오시네틱스,281310,,False,1058663304,1101112943010,E,2026-03-14
01186811,티에스트릴리온,284610,,False,1078694647,1101113737371,E,2026-03-14
01187148,케어랩스,263700,KOSDAQ,True,2208836643,1201110607278,K,2026-03-14
01187175,라이프사이언스테크놀로지,285770,,False,2148812379,1211110160093,E,2026-03-14
01187458,에스알바이오텍,270210,KONEX,True,1298609534,1311110188085,N,2026-03-14
01187494,덴티스,261200,KOSDAQ,True,1348738310,1101116246759,K,2026-03-14
01187865,앙츠,267810,,False,4048800118,1101115730810,E,2026-03-14
01188378,시스웍,269620,KOSDAQ,True,3058170225,1601110176572,K,2026-03-14
01188730,SK시그넷,260870,KONEX,True,3678800497,2058110018148,N,2026-03-14
01188749,지앤이헬스케어,299480,KONEX,True,1268673978,1357110098741,N,2026-03-14
01189438,HLB바이오스텝,278650,KOSDAQ,True,1328605757,2842110063231,K,2026-03-14
01190124,미디어젠,279600,KOSDAQ,True,2098125868,1101112001842,K,2026-03-14
01190513,명진홀딩스,267060,,False,2118875278,1101114825810,E,2026-03-14
01190568,에이피알,278470,KOSPI,True,2208889441,1101115535012,Y,2026-03-14
01190780,파워풀엑스,266870,,False,2618121313,1101115569079,E,2026-03-14
01194607,비츠로넥스텍,488900,KOSDAQ,True,8708100451,1314110373599,K,2026-03-14
01194689,HD현대마린솔루션,443060,KOSPI,True,5828100535,1801111065811,Y,2026-03-14
01194759,대신밸런스제4호기업인수목적,262830,,False,1358800551,1101116277176,E,2026-03-14
01194892,알로이스,271400,,False,3988100172,1311110423663,E,2026-03-14
01195828,대원모방,311840,,False,3978100562,1501110227020,E,2026-03-14
01196313,유에스티,263770,KOSDAQ,True,2748800730,1101116298148,K,2026-03-14
01197428,한화에이스기업인수목적3호,264290,,False,3058800596,1101116304911,E,2026-03-14
01199189,이랜시스,264850,KOSDAQ,True,1758600569,1101116314449,K,2026-03-14
01199550,HD현대에너지솔루션,322000,KOSPI,True,1188122037,1101116265410,Y,2026-03-14
01199727,샘씨엔에스,252990,KOSDAQ,True,5738700343,1311110449718,K,2026-03-14
01199985,미래에셋대우기업인수목적1호,265480,,False,5248700545,1101116319142,E,2026-03-14
01201581,한화수성기업인수목적,265920,,False,5988600781,1101116331625,E,2026-03-14
01201590,에브리봇,270660,KOSDAQ,True,1298692106,1311110396927,K,2026-03-14
01201970,셀레스트라,352770,KOSDAQ,True,1358616587,1358110198797,K,2026-03-14
01203312,케이뱅크,279570,KOSPI,True,8268100172,1101115938985,Y,2026-03-14
01203376,유비쿼스,264450,KOSDAQ,True,6558800491,1311110475341,K,2026-03-14
01203507,에스엠비나,299670,,False,8548700198,1101115928366,E,2026-03-14
01203659,이뮨온시아,424870,KOSDAQ,True,4048700519,1345110299881,K,2026-03-14
01203808,AP시스템,265520,KOSDAQ,True,2048700511,1348110400341,K,2026-03-14
01204056,하이브,352820,KOSPI,True,1208678223,1101113166546,Y,2026-03-14
01205329,크라운제과,264900,KOSPI,True,4118700569,1101116332590,Y,2026-03-14
01205514,큐라켐,456190,KONEX,True,1378195297,1244110096794,N,2026-03-14
01205709,HD현대,267250,KOSPI,True,5398600614,1701110638661,Y,2026-03-14
01205842,HD건설기계,267270,KOSPI,True,5288800622,1101116363868,Y,2026-03-14
01205851,HD현대일렉트릭,267260,KOSPI,True,2668600531,1101116363850,Y,2026-03-14
01206717,마이크로엔엑스,448780,KONEX,True,5038150935,1701110200585,N,2026-03-14
01207716,앱코,129890,KOSDAQ,True,1068601413,1101112284729,K,2026-03-14
01207761,프로브잇,227100,KOSDAQ,True,1068686334,1101114865569,K,2026-03-14
01207901,사이냅소프트,466410,KOSDAQ,True,2148664984,1101112035172,K,2026-03-14
01208751,아이에스티이,212710,KOSDAQ,True,1358635890,1348110278748,K,2026-03-14
01208821,팡스카이,266350,KONEX,True,1198662250,1101114972900,N,2026-03-14
01208849,나인테크,267320,KOSDAQ,True,2278700493,1101116353116,K,2026-03-14
01208885,경동도시가스,267290,KOSPI,True,1438132491,2301110274751,Y,2026-03-14
01210066,리파인,377450,KOSDAQ,True,1208640033,1101112564478,K,2026-03-14
01210190,모비릭스,348030,KOSDAQ,True,1308628545,1211110160415,K,2026-03-14
01210677,씨케이솔루션,480370,KOSPI,True,1358168571,1345110077964,Y,2026-03-14
01211232,코윈테크,282880,KOSDAQ,True,1238146782,1351110047419,K,2026-03-14
01211889,이지스,261520,KOSDAQ,True,5038149156,1701110191495,K,2026-03-14
01212383,엔케이맥스,262760,,False,1418146932,1311110434149,E,2026-03-14
01213586,아이디피,332370,KOSDAQ,True,1138602012,1101113356410,K,2026-03-14
01214248,뉴트리,270870,KOSDAQ,True,2148680043,1101112214429,K,2026-03-14
01214743,더네이쳐홀딩스,298540,KOSDAQ,True,1068626388,1101112958259,K,2026-03-14
01215618,와이엠텍,273640,KOSDAQ,True,3018176983,1501110081963,K,2026-03-14
01217014,트윔,290090,KOSDAQ,True,3178116772,1501110132344,K,2026-03-14
01217795,엠에프씨,432980,KOSDAQ,True,1348646389,1314110209249,K,2026-03-14
01217829,엔에프씨,265740,KOSDAQ,True,1318637479,1201110608755,K,2026-03-14
01217865,프롬바이오,377220,KOSDAQ,True,1358186512,1358110127754,K,2026-03-14
01218299,에코아이,448280,KOSDAQ,True,3148173570,1601110188262,K,2026-03-14
01219155,네오크레마,311390,KOSDAQ,True,2158693463,1101113594763,K,2026-03-14
01221752,지에프씨생명과학,388610,KOSDAQ,True,2118716248,1101112548993,K,2026-03-14
01221947,비엔에프머티리얼즈,271780,,False,1058659509,1101112872839,E,2026-03-14
01222113,인스웨이브,450520,KOSDAQ,True,1078616054,1101112498312,K,2026-03-14
01222432,에스제이그룹,306040,KOSDAQ,True,2118810329,1101113856618,K,2026-03-14
01222867,제테마,216080,KOSDAQ,True,1358603665,1358110168568,K,2026-03-14
01223219,에이에프더블류,312610,KOSDAQ,True,5048127679,1752110007968,K,2026-03-14
01226234,와이바이오로직스,338840,KOSDAQ,True,3148195083,1601110235641,K,2026-03-14
